card_id_a,card_id_b,card_id_c,image_id,location_id,description,street_number,street,city,county,latitude,longitude,notes
D32,717,1,1,1,Ballast Point,5300,Interbay Boulevard,Tampa,Hillsborough,27.889356,-82.458897,
D32,717,2,1,1,Ballast Point,5300,Interbay Boulevard,Tampa,Hillsborough,27.889356,-82.458897,
D32,717,3,1,1,Ballast Point,5300,Interbay Boulevard,Tampa,Hillsborough,27.889356,-82.458069,coordinates are approximate
D32,718,0,1,1,Tampa Bay Hotel,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.458069,coordinates are approximate
D32,719,0,1,1,Port Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.458069,coordinates are approximate
D32,720,0,1,1,St. Andrew's Episcopal Church,505,North Marion Street,Tampa,Hillsborough,27.950439,-82.4591123,
D32,721,1,1,1,Sacred Heart Catholic Church,509,North Florida Avenue,Tampa,Hillsborough,27.949652,-82.489154,"Located on the ""Little Peninsula""
exact location unknown"
D32,721,2,1,1,Sacred Heart Catholic Church,509,North Florida Avenue,Tampa,Hillsborough,27.949652,-82.489154,"Located on the ""Little Peninsula""
exact location unknown"
D32,721,3,1,1,Sacred Heart Catholic Church,509,North Florida Avenue,Tampa,Hillsborough,27.949652,-82.4575,near city hall circa 1910
D32,723,0,1,1,First Baptist Church,302,West Kennedy Boulevard,Tampa,Hillsborough,27.953599,-82.4575,near city hall circa 1910
D32,724,0,,,,,,,,,-82.4575,near city hall circa 1910
D32,728,0,1,1,Florida Avenue,815,North Florida Avenue,Tampa,Hillsborough,27.95124,-82.4574084,built at same site as original Elks Club
D32,729,1,1,1,Sulphur Springs,,,Tampa,Hillsborough,28.025,-82.4574339,
D32,729,2,1,1,Sulphur Springs,,,Tampa,Hillsborough,28.025,-82.4574339,
D32,730,1,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.4574339,
D32,730,2,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.4568492,closed June 2011.
D32,730,3,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.4574339,
D32,731,1,1,1,City Hall and Courthouse,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4574084,built at same site as original Elks Club
D32,731,2,1,1,City Hall and Courthouse,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4574084,built at same site as original Elks Club
D32,734,1,1,1,Bird's Eye View of Tampa,,,,,,-82.4574084,built at same site as original Elks Club
D32,734,2,1,1,Bird's Eye View of Tampa,,,,,,-82.370093,
D32,3014,0,1,1,Ramada Airport Hotel,5303,West Kennedy Boulevard,Tampa,Hillsborough,27.945708,-82.370093,
D32,3015,1,1,1,"One of the beaches near Tampa, Florida",,,,,,-82.370093,
D32,3015,2,1,1,"One of the beaches near Tampa, Florida",,,,,,-82.4583345,
D32,3016,0,1,1,Tampa Bay Hotel,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.4583345,
D32,3017,0,1,1,Gandy Bridge,,Gandy Bridge,Tampa,Hillsborough,27.9000396,-82.464022,
D32,3018,1,1,1,Gandy Bridge,,Gandy Bridge,Tampa,Hillsborough,27.9000396,-82.464022,
D32,3018,2,1,1,Gandy Bridge,,Gandy Bridge,Tampa,Hillsborough,27.9000396,-82.4653564,
D32,3019,0,1,1,"Phillips Field Stadium, University of Tampa",705,North Boulevard,Tampa,Hillsborough,27.950267,-82.4685322,
D32,3020,0,1,1,Spanish Sanatorium,727,Bayshore Boulevard,Tampa,Hillsborough,27.936183,-82.4685322,
D32,3021,0,1,1,Davis Islands,,Davis Island Trail,Tampa,Hillsborough,27.915556,-82.458737,
D32,3022,0,1,1,"Scene in Municipal Playgrounds, Tampa, Fla.",,,,,,-82.458737,
D32,3023,0,1,1,Tampa Bay Hotel,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.458737,
D32,3024,0,1,1,Plant Park,,Plant Park,Tampa,Hillsborough,27.946908,-82.458737,
D32,3025,0,1,1,Davis Islands,451,East Davis Boulevard,Tampa,Hillsborough,27.923633,-82.4574339,
D32,3026,0,1,1,Port Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.4574339,
D32,3027,0,1,1,The Alliance Church,,Jefferson Street,Tampa,Hillsborough,27.96585,-82.4574339,
D32,3028,1,1,1,Port Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.457192,
D32,3028,2,1,1,Port Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.4828671,
D32,3029,0,1,1,Nantucket Clipper,,,,,,-82.4828671,
D32,3030,0,1,1,"Immigrant Statue, Ybor City",1800,East Eighth Avenue,Tampa,Hillsborough,27.961528,-82.4828671,
D32,3031,0,1,1,Plant Field,705,North Boulevard,Tampa,Hillsborough,27.950267,-82.370552,South of SR 60
D32,3032,0,1,1,Plant Park,,Plant Park,Tampa,Hillsborough,27.946908,-82.370552,South of SR 60
D32,3033,0,1,1,Hillsborough High School,5000,North Central Avenue,Tampa,Hillsborough,28.037865,�-82.460449,
D32,3034,0,1,1,University Community Hospital,3100,East Fletcher Avenue,Tampa,Hillsborough,28.071371,�-82.460449,
D32,3035,0,1,1,St. Joseph's Hospital,3001,West Buffalo Avenue,Tampa,Hillsborough,27.981665,-82.464022,
D32,3036,0,1,1,"Lovers' Lane, Plant City",5902,Thonotosassa Road,Plant City,Hillsborough,28.049511,-82.428816,
D32,3037,0,1,1,Tampa Terrace Hotel,411,North Florida Avenue At Lafayette Street,Tampa,Hillsborough,27.948489,-82.4597727,Unknown intersection in downtown to pinpoint exact location of this building.
D32,3038,0,1,1,"Post Office, Church of the Sacred Heart and Hillsboro Hotel",509,North Florida Avenue,Tampa,Hillsborough,27.949652,-82.455614,Exact location unverified
D32,3039,0,1,1,"Mallory Docks, Port of Tampa",6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.473786,
D32,3040,0,1,1,Tampa Terrace Hotel,411,North Florida Avenue At Lafayette Street,Tampa,Hillsborough,27.948489,-82.4560542,
D32,3041,0,1,1,Inman Avenue Suburbs,2001,West Inman Avenue,Tampa,Hillsborough,27.936023,-82.463925,
D32,3042,0,1,1,The Tampa Theatre,711,North Franklin Street,Tampa,Hillsborough,27.950588,-82.477455,"Exact location unverified
Grand Central ""Historical"": Kennedy Bldvd. Between the river and Howard."
D32,3043,0,1,1,DeSoto Park,2617,Corrine Street,Tampa,Hillsborough,27.948809,-82.534876,
D32,3044,0,1,1,Hyde Park School,502,South Boulevard,Tampa,Hillsborough,27.939979,-82.477087,
D32,3045,0,1,1,National City Bank of Tampa,414,Franklin Street,Tampa,Hillsborough,27.98074,-82.4583509,
D32,3046,0,1,1,Hotel Mirasol,84,Davis Boulevard,Tampa,Hillsborough,27.931827,-82.4410275,Exact location unverified
D32,3047,0,1,1,Gasparilla Parade,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.464022,
D32,3048,0,1,1,Hyde Park Avenue,284-298,South Hyde Park Avenue,Tampa,Hillsborough,27.941814,-82.4560542,
D32,3049,0,1,1,Tampa Bay,,,Tampa,Hillsborough,27.754848,-82.36275,historical
D32,3050,0,1,1,"Unloading Bananas, Tampa, Florida",6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.464022,
D32,3051,0,1,1,Tampa Bay Harbor,,,Tampa,Hillsborough,27.754848,-82.45701,Exact location unverified
D32,3053,1,1,1,Tampa Bay Harbor,,,Tampa,Hillsborough,27.754848,-82.1741766,Exact location unverified
D32,3053,2,1,1,Tampa Bay Harbor,,,Tampa,Hillsborough,27.754848,�-82.460449,
D32,3054,0,1,1,"Shrimp Fleet, Hooker's Point",2025,Guy North Verger Boulevard,Tampa,Hillsborough,27.933785,-82.464022,
D32,3055,0,1,1,Banana Market,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,�-82.460449,Kennedy Blvd.
D32,3056,0,1,1,Port Tampa,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.451389,"near the intersection of N. Florida Ave., Waters Ave. and Bird St."
D32,3057,0,1,1,Tampa Port and Inn,6087,Port Tampa Drive,Tampa,Hillsborough,27.863882,-82.451389,"near the intersection of N. Florida Ave., Waters Ave. and Bird St."
D32,3058,0,1,1,South Florida Fair Grounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.828212,Unverified address
D32,3059,0,1,1,South Florida Fair Grounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,,
D32,3060,0,1,1,South Florida Fair Grounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.4575,
D32,3061,0,1,1,Forest Hills Country Club,11412,Forest Hills Drive,Tampa,Hillsborough,28.052091,-82.4556844,
D32,3062,0,1,1,United States Government Building,601,South Florida Avenue,Tampa,Hillsborough,27.941213,-82.5130815,
D32,3063,0,1,1,Hillsborough Motel,5605,North Nebraska Avenue,Tampa,Hillsborough,27.998316,-82.5550786,
D32,3064,0,1,1,"Business Section, Tampa",610,Franklin Street,Tampa,Hillsborough,27.949602,-82.477878,
D32,3065,0,1,1,South Florida Fair Grounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.4597727,Unknown intersection in downtown to pinpoint exact location of this building.
D32,3066,0,1,1,Gasparilla Parade,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.467258,
D32,3067,0,1,1,Jose Gasparilla,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.45947,historical Jackson St. Wharf to Bayboro Municipal Pier - St. Pertersburg 
D32,3068,0,1,1,Confederate Monument,,Pierce Street,Tampa,Hillsborough,27.949603,-82.467258,
D32,3069,0,1,1,Gasparilla Entering Harbor,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4589287,
D32,3070,0,1,1,University Toyota,10909,North Florida Avenue,Tampa,Hillsborough,28.048064,-82.4627519,
D32,3071,1,1,1,Courthouse and Elks Club,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4589287,
D32,3071,2,1,1,Courthouse and Elks Club,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4589287,
D32,3072,0,1,1,Courthouse,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4589287,
D32,3073,0,1,1,Courthouse and Band Stand,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.482827,S. Howard Ave.
D32,3074,1,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.461491,Kennedy Blvd.
D32,3074,2,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.550047,Unverified address
D32,3074,3,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.550047,Unverified address
D32,3074,4,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4589287,
D32,3074,5,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4589287,
D32,3074,6,1,1,Court House Square Showing Tampa Terrace and Hillsboro Hotels,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4593372,
D32,3075,1,1,1,Court House Square and City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3075,2,1,1,Court House Square and City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3076,1,1,1,Courthouse and Band Stand,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3076,2,1,1,Courthouse and Band Stand,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3077,0,1,1,New City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3078,1,1,1,City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3078,2,1,1,City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3078,3,1,1,City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3078,4,1,1,City Hall,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.545937,
D32,3079,0,1,1,Hillsborough County Court House,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.469842,
D32,3080,0,1,1,"Court House, Hillsboro Hotel, and Elks Club",306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.459371,
D32,3081,0,1,1,County Court House,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4623,
D32,3082,0,1,1,County Court House,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.458695,
D32,3083,1,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.458695,
D32,3083,2,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.458695,
D32,3083,3,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.470797,
D32,3083,4,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.470797,
D32,3083,5,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.459591,
D32,3083,6,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.459591,
D32,3083,7,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.459591,
D32,3084,0,1,1,City Hall and Bay View Hotel,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.459591,
D32,3085,0,1,1,Confederate Monument,,Pierce Street,Tampa,Hillsborough,27.949603,-82.46738,
D32,3086,0,1,1,Florida State Fairgrounds,4800,US South Highway 301 North,Tampa,Hillsborough,27.987983,-82.46738,
D32,3087,0,1,1,County Court House,401,North Jefferson Street,Tampa,Hillsborough,27.955386,-82.470797,
D32,3088,0,1,1,First Methodist Church,1001,North Florida Avenue,Tampa,Hillsborough,27.952844,-82.458695,
D32,3089,0,1,1,Las Novedades Restaurant,1418,Seventh Avenue,Tampa,Hillsborough,27.960295,-82.458695,
D32,3090,0,1,1,Tampa Terrace Hotel,411,North Florida Avenue At Lafayette Street,Tampa,Hillsborough,27.948489,-82.46738,
D32,3091,0,1,1,Seminole Heights United Methodist Church,6111,Central Avenue,Tampa,Hillsborough,28.003077,-82.46738,
D32,3092,0,1,1,Holiday Inn,,I-4 And State Road 39,Plant City,Hillsborough,28.035494,-82.4553043,
D32,3093,0,1,1,The Tampa Theatre,711,North Franklin Street,Tampa,Hillsborough,27.950588,-82.4553043,
D32,3094,0,1,1,University of Tampa,401,West Kennedy Boulevard,Tampa,Hillsborough,27.945472,-82.4546778,
D32,3095,0,1,1,"Coliseum, Davis Islands",90,Chesapeake Avenue,Tampa,Hillsborough,27.923807,-82.4329099,
D32,3096,0,1,1,Courthouse and Confederate Monument,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.4912386,
D32,3097,0,1,1,De Soto Hotel,905,North Marion Street,Tampa,Hillsborough,27.952623,-82.604895,
D32,3098,0,1,1,Courthouse Square,306,East Jackson Street,Tampa,Hillsborough,27.947871,-82.604895,
D32,3099,0,1,1,Spencer Memorial Baptist Church,,Flora And Dixon Avenues,Tampa,Hillsborough,28.011168,-82.604895,
D32,3187,0,1,1,Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.036541,-82.604895,
D32,3188,0,1,1,Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.036541,-82.4589287,
D32,3189,0,1,1,Busch Gardens,10165,North  Malcolm Mckinley Drive,Tampa,Hillsborough,28.036541,-82.5209861,
D32,3190,1,1,1,Gasparilla Carnival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4548272,Kennedy Blvd.
D32,3190,2,1,1,Gasparilla Carnival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4548272,Kennedy Blvd.
D32,3190,3,1,1,Gasparilla Carnival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4589287,
D32,3190,4,1,1,Gasparilla Carnival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4589287,
D32,3190,5,1,1,Gasparilla Carnival,5229-5299,Bayshore Boulevard,Tampa,Hillsborough,27.887177,-82.4589287,
D32,3191,0,1,1,Sulphur Springs,,,Tampa,Hillsborough,28.025,-82.4595066,
D32,3192,0,1,1,Rocky Point,2500,North Rocky Point Drive,Tampa,Hillsborough,27.962832,-82.50134,Unverified address
D32,3193,0,1,1,Florida Avenue,815,North Florida Avenue,Tampa,Hillsborough,27.95124,-82.4341347,Unverified address
D32,3194,0,1,1,Young Women's Christian Association,314,Zack Street,Tampa,Hillsborough,27.950104,-82.458954,
D32,3195,0,1,1,"Egmont Light, Egmont Key",,,Saint Petersburg,,27.600833,-82.458954,
D32,3196,0,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.458954,
D32,3197,1,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.459444,Coordinates are approximate.
D32,3197,2,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.4542804,
D32,3197,3,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.485742,coordinates are approximate
D32,3198,1,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.485742,coordinates are approximate
D32,3198,2,1,1,Sulphur Springs,479,East Bird Street,Tampa,Hillsborough,28.021397,-82.485742,coordinates are approximate
D32,3199,1,1,1,Davis Boulevard,41,Davis Boulevard,Tampa,Hillsborough,27.934446,-82.649868,
D32,3199,2,1,1,Davis Boulevard,41,Davis Boulevard,Tampa,Hillsborough,27.934446,-82.649868,
D32,3199,3,1,1,Davis Boulevard,41,Davis Boulevard,Tampa,Hillsborough,27.934446,-82.457426,
D32,528,0,1,1,"Citrus Exchange, Tampa, Fla.",201,Twiggs Street,Tampa,Hillsborough,27.9487268,-82.649868,coordinates are approximate
D32,530,1,1,1,"Sanatario del Centro Espanol, Tampa, Fla.",,Bayshore Boulevard,Tampa,Hillsborough,27.898099,-82.649868,coordinates are approximate
D32,530,2,1,1,"Sanatario del Centro Espanol, Tampa, Fla.",,Bayshore Boulevard,Tampa,Hillsborough,27.898099,-82.449167,
D32,531,1,1,1,"Dining Room, Hillsboro Hotel",,,Tampa,Hillsborough,27.947222,-82.449167,
D32,531,2,1,1,"Dining Room, Hillsboro Hotel",,,Tampa,Hillsborough,27.947222,-82.422484,
D32,531,3,1,1,"Dining Room, Hillsboro Hotel",,,Tampa,Hillsborough,27.947222,-82.422484,
D32,534,0,1,1,Tampa Elks Club,,,Tampa,Hillsborough,27.9487343,-82.422484,
D32,535,1,1,1,Post Office and Custom House,601,Florida Avenue,Tampa,Hillsborough,27.9499693,-82.422484,
D32,535,2,1,1,Post Office and Custom House,601,Florida Avenue,Tampa,Hillsborough,27.9499693,-82.422484,
D32,535,3,1,1,Post Office and Custom House,601,Florida Avenue,Tampa,Hillsborough,27.9499693,-82.422484,
D32,536,0,1,1,First Methodist Church,467,First Avenue North,Tampa,Hillsborough,27.94745,,cannot determine
D32,537,0,1,1,"U.S. Govt. Bldg., and Post Office",601,Florida Avenue,Tampa,Hillsborough,27.9499693,,cannot be determined
D32,538,1,1,1,"The Elk's Home, Tampa, Fla.",,,Tampa,Hillsborough,27.9487343,-82.459484,
D32,538,2,1,1,"The Elk's Home, Tampa, Fla.",,,Tampa,Hillsborough,27.9487343,-82.504765,
D32,538,3,1,1,"The Elk's Home, Tampa, Fla.",,,Tampa,Hillsborough,27.9487343,-82.458897,
D32,539,1,1,1,"Six Mile Creek, Tampa, Fla.",,,Tampa,Hillsborough,27.9572436,-82.45111,coordinates are approximate
D32,539,2,1,1,"Six Mile Creek, Tampa, Fla.",,,Tampa,Hillsborough,27.9572436,-82.45111,coordinates are approximate
D32,539,3,1,1,"Six Mile Creek, Tampa, Fla.",,,Tampa,Hillsborough,27.9572436,-82.45111,coordinates are approximate
D32,540,1,1,1,"Y.M.C.A., BUILDING, TAMPA, FLA.",314,Zack Street,Tampa,Hillsborough,27.9501278,-82.458897,
D32,540,2,1,1,"Y.M.C.A., BUILDING, TAMPA, FLA.",314,Zack Street,Tampa,Hillsborough,27.9501278,-82.45111,coordinates are approximate
D32,541,1,1,1,"Parlor, Tampa Bay Hotel",,,Tampa,Hillsborough,27.946756,-82.45111,coordinates are approximate
D32,541,2,1,1,"Parlor, Tampa Bay Hotel",,,Tampa,Hillsborough,27.946756,-82.420921,location determined by google maps
D32,543,0,1,1,"United Methodist Church, Hyde Park",500,West Platt Street,Tampa,Hillsborough,27.9410897,-82.453493,"coordinates are approximate, using current dog track location near orignal location."
D32,544,1,1,1,Keller Memorial Hospital,302,North Boulevard,Tampa,Hillsborough,27.9467666,-82.453493,"coordinates are approximate, using current dog track location near orignal location."
D32,544,2,1,1,Keller Memorial Hospital,302,North Boulevard,Tampa,Hillsborough,27.9467666,-82.453493,"coordinates are approximate, using current dog track location near orignal location."
D32,546,1,1,1,"River Front from Lafayette Street Bridge, Tampa, Fla.",,,Tampa,Hillsborough,27.944355,-82.453493,"coordinates are approximate, using current dog track location near orignal location."
D32,546,2,1,1,"River Front from Lafayette Street Bridge, Tampa, Fla.",,,Tampa,Hillsborough,27.944355,-82.420921,location determined by google maps
D32,546,3,1,1,"River Front from Lafayette Street Bridge, Tampa, Fla.",,,Tampa,Hillsborough,27.944355,-82.420921,location determined by google maps
D32,546,4,1,1,"River Front from Lafayette Street Bridge, Tampa, Fla.",,,Tampa,Hillsborough,27.944355,-82.453493,
D32,548,1,1,1,"U.S. Govt. Bldg., and Post Office",306,Lafayette Street,Tampa,Hillsborough,27.9499693,-82.462808,
D32,48,2,1,1,"U.S. Govt. Bldg., and Post Office",306,Lafayette Street,Tampa,Hillsborough,27.9499693,-82.468958,
D32,548,3,1,1,"U.S. Govt. Bldg., and Post Office",306,Lafayette Street,Tampa,Hillsborough,27.9499693,-82.468958,
D32,549,0,1,1,Courthouse,,Madison Street And Lafayette Street,Tampa,Hillsborough,27.948288,-82.420921,location determined by google maps
D32,550,1,1,1,Memorial Highway,,Memorial Highway,Tampa,Hillsborough,27.9446232,-82.45111,not able to determine exact location of trail. Used wikipedia demographics for coordinates.
D32,550,2,1,1,Memorial Highway,,Memorial Highway,Tampa,Hillsborough,27.9446232,-82.45111,not able to determine exact location of trail. Used wikipedia demographics for coordinates.
D32,550,3,1,1,Memorial Highway,,Memorial Highway,Tampa,Hillsborough,27.9446232,-82.462808,
D32,551,1,1,1,Bridge over Six Mile Creek,,,Tampa,Hillsborough,27.951608,-82.462808,
D32,551,2,1,1,Bridge over Six Mile Creek,,,Tampa,Hillsborough,27.951608,-82.452053,
D32,552,1,1,1,Lafayette St. Bridge,,Lafayette Street,Tampa,Hillsborough,27.946822,-82.452053,
D32,552,2,1,1,Lafayette St. Bridge,,Lafayette Street,Tampa,Hillsborough,27.946822,-82.452053,
D32,553,0,1,1,Tampa Bay Hotel,,,Tampa,Hillsborough,27.946756,-82.452053,
D32,554,0,1,1,"Desoto Park, Tampa, Fla.",,,Tampa,Hillsborough,27.946473,-82.452053,
D32,555,0,1,1,"Citizens Bank & Trust Co. Building, Tampa, Fla.",,Franklin Street,Tampa,Hillsborough,27.9501323,-82.452053,
D32,556,0,1,1,"De Soto Hotel, Tampa, Fla",,,Tampa,Hillsborough,27.951591,-82.420921,location determined by google maps
D32,557,0,1,1,neighborhood,,Orleans Avenue,Tampa,Hillsborough,27.938736,-82.420921,location determined by google maps
D32,3100,0,1,1,Franklin Street,,Franklin Street,Tampa,Hillsborough,27.9432638,-82.498097,
D32,3101,0,1,1,Hyde Park Ave,,Hyde Park Avenue,Tampa,Hillsborough,27.9416715,-82.457237,
D32,3102,0,1,1,Golden Triangle Restaurant,,Westshore Boulevad,Tampa,Hillsborough,27.944699,-82.457997,
D32,3103,0,1,1,Tampa International Airport,,,Tampa,Hillsborough,27.977905,-82.45281,
D32,3104,0,1,1,Nationwide Moving & Storage Co.,111,South Rome Avenue,Tampa,Hillsborough,27.943898,-82.45281,
D32,3105,0,1,1,University Toyota,10909,North Florida Avenue,Tampa,Hillsborough,28.048069,-82.45281,
D32,3106,0,1,1,Model Cigar Factory,,,Tampa,Hillsborough,27.9670279,-82.457997,coordinates are approximate
D32,3107,0,1,1,Tampa Bay Hotel,,,Tampa,Hillsborough,27.946756,-82.58367,coordinates are approximate
D32,3108,0,1,1,Franklin Street,,Franklin Street,Tampa,Hillsborough,27.9432638,-80.052479,
D32,3109,0,1,1,Hav-a-Tampa Cigar Factory,,East Boulevad # H,Tampa,Hillsborough,27.965946,-82.464014,
D32,3110,0,1,1,Tampa Bay Hotel,,,Tampa,Hillsborough,27.946756,-82.095108,
D32,3111,0,1,1,Cigar Golden Jubilee Floats.,,,Tampa,Hillsborough,27.948135,-82.563028,
D32,3112,0,1,1,Strawberry Fields,,,Plant City,Hillsborough,28.0143339,-82.545946,
D32,3113,0,1,1,Lafayette St. Bridge,,Lafayette Street,Tampa,Hillsborough,27.946822,-82.450788,
D32,3113,0,3,1,South Florida Fair Grounds,,,Tampa,Hillsborough,27.946756,-82.649868,
D32,3113,0,5,1,King Gasparilla Landing at Lafayette St. Bridge,,Lafayette Street,Tampa,Hillsborough,27.946822,-82.649868,
D32,3114,0,1,1,"Main Swimming Pool, Sulphur Springs",,,Sulphur Springs,Hillsborough,28.020833,-82.454972,
D32,3114,0,3,1,"Canoeing on Hillsborough River, Sulphur Springs",,,Sulphur Springs,Hillsborough,28.020833,-82.452053,
D32,3114,0,5,1,Beaches near Tampa,,,Tampa,Hillsborough,27.984102,-82.452053,
D32,3114,0,7,1,"Municial Band Shell, Tampa, Fla.",,,Tampa,Hillsborough,,-82.570642,coordinates are approximate
D32,3114,0,9,1,City Hall and Tampa Bay Hotel,,,Tampa,Hillsborough,27.947222,-82.428215,
D32,3114,0,11,1,Episcopal House of Prayer,2708,North Central Avenue,Tampa,Hillsborough,27.967189,-82.428215,
D32,3114,0,13,1,Church of the Sacred Heart,,,Tampa,Hillsborough,27.9102675,-82.464014,
D32,3114,0,15,1,Rocky Point Golf Club,4151,Dana Shores Drive,Tampa,Hillsborough,27.9769145,-82.464014,
D32,3114,0,17,1,Fishing in Tampa Bay,,,Tampa,Hillsborough,27.916253,-82.464014,
D32,3114,0,19,1,"Citizens Bank & Trust Co. Building, Tampa, Fla.",,Franklin Street,Tampa,Hillsborough,27.9501323,-82.464014,
D32,3114,0,21,1,"Tampa Suburb, Bayshore",,,Tampa,Hillsborough,27.935283,-82.505429,coordinates are approximate
D32,3114,0,23,1,"Wilson Line Steamer, Tamap",,,,,27.945858,,location cannot be determined 
D32,3114,0,25,1,"Tropical Street Scene, Tampa",,,Tampa,Hillsborough,27.935283,-82.435094,location is approximate
D32,3114,0,27,1,Tampa Bay Hotel,416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.426013,location is approximate
D32,3114,0,29,1,"Plant Park, Municipal Boat Landing",,,Tampa,Hillsborough,27.9465243,-82.426013,location is approximate
D32,3114,0,31,1,"East Entrance, Tampa Bay Hotel",416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.464014,
D32,3114,0,33,1,"The Tea Garden and Jewel Box, Tampa Bay Hotel",416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.454972,
D32,3114,0,35,1,"The Desoto Oak, Tampa Bay Hotel",416,Tampa Street,Tampa,Hillsborough,27.9477211,-82.457192,
D32,3114,0,37,1,Inman Ave. and Bayshore Blvd.,,Inman Avenue,Tampa,Hillsborough,27.925551,-82.464014,
